from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
124,124,,,245998924599931+366740+0,245998924599931+366236+0,1,
124,124,,,245998924599931+366561+0,245998924599931+366240+0,1,
124,124,,,245998924599931+366567+0,245998924599931+366242+0,1,
124,124,,,245998924599931+366745+0,245998924599931+366242+0,1,
124,124,,,245998924599931+366574+0,245998924599931+366244+0,1,
124,124,,,245998924599931+366578+0,245998924599931+366248+0,1,
124,124,,,245998924599931+366750+0,245998924599931+366248+0,1,
124,124,,,245998924599931+366587+0,245998924599931+366255+0,1,
124,124,,,245998924599931+366593+0,245998924599931+366259+0,1,
124,124,,,245998924599931+366753+0,245998924599931+366259+0,1,
124,124,,,245998924599931+366597+0,245998924599931+366261+0,1,
124,124,,,245998924599931+366601+0,245998924599931+366263+0,1,
